network,method,variant_index,variation_seed,uncertainty,proportion_edges,done
pud,equalize,753,2717254964,0.0001,0.06224709917028218,True
pud,equalize,754,4062948376,0.0001,0.03537855520774519,True
pud,equalize,755,1958389817,0.0001,0.06721859170446003,True
pud,equalize,756,2435797339,0.0001,0.07123136029737517,True
pud,equalize,757,776482846,0.0001,0.04134373212580619,True
pud,equalize,758,1998646990,0.0001,0.05361006121684089,True
pud,equalize,759,3993385680,0.0001,0.07962819210611832,True
pud,equalize,760,193789653,0.0001,0.0621785663453746,True
pud,equalize,761,2623220289,0.0001,0.06016255762167632,True
pud,equalize,762,3440034284,0.0001,0.042843489620349666,True
pud,equalize,763,179203712,0.0001,0.0737129647975625,True
pud,equalize,764,1648242107,0.0001,0.007415350371743657,True
pud,equalize,765,952061125,0.0001,0.0015033321215960462,True
pud,equalize,766,1190399558,0.0001,0.03135159767491651,True
pud,equalize,767,2663039304,0.0001,0.09126899407075655,True
pud,equalize,768,2647884,0.0001,0.03759296108709551,True
pud,equalize,769,3363282669,0.0001,0.014123902153902846,True
pud,equalize,770,3915150181,0.0001,0.09389735851762805,True
pud,equalize,771,2941147731,0.0001,0.08867267748717415,True
pud,equalize,772,153794240,0.0001,0.0985640050911449,True
pud,equalize,773,488569384,0.0001,0.023515801929297843,True
pud,equalize,774,477521781,0.0001,0.04802805764244333,True
pud,equalize,775,197511539,0.0001,0.0007158461485130441,True
pud,equalize,776,2257987744,0.0001,0.0660708710907057,True
pud,equalize,777,1704134627,0.0001,0.0017179249803880416,True
pud,equalize,778,3198182701,0.0001,0.015596129748650912,True
pud,equalize,779,3459083315,0.0001,0.05747899026227174,True
pud,equalize,780,499832422,0.0001,0.011393177503249464,True
pud,equalize,781,2421572893,0.0001,0.09773998753349505,True
pud,equalize,782,436130678,0.0001,0.04768363711878311,True
pud,equalize,783,130679819,0.0001,0.0677162819314249,True
pud,equalize,784,158676639,0.0001,0.07236157730010793,True
pud,equalize,785,115174682,0.0001,0.0700397314148549,True
pud,equalize,786,3593631970,0.0001,0.07776446512589306,True
pud,equalize,787,3731152415,0.0001,0.07415468755287771,True
pud,equalize,788,3263578420,0.0001,0.07864859867590188,True
pud,equalize,789,1353628345,0.0001,0.07165374566140223,True
pud,equalize,790,2709234766,0.0001,0.044562556320678105,True
pud,equalize,791,3481003119,0.0001,0.028242362108519416,True
pud,equalize,792,127684888,0.0001,0.09938076828727611,True
pud,equalize,793,399950878,0.0001,0.0176546810131764,True
pud,equalize,794,86816059,0.0001,0.06000879315262743,True
pud,equalize,795,2220967135,0.0001,0.05363946098678484,True
pud,equalize,796,2683552769,0.0001,0.09280554027715648,True
pud,equalize,797,2732256654,0.0001,0.055520643803674774,True
pud,equalize,798,2700292171,0.0001,0.05982901210760964,True
pud,equalize,799,1668931881,0.0001,0.05712921845574934,True
pud,equalize,800,3150704797,0.0001,0.02052236087945324,True
pud,equalize,801,4074865815,0.0001,0.042622198437535445,True
pud,equalize,802,2398019794,0.0001,0.04878216435272919,True
pud,equalize,803,963007980,0.0001,0.08684096760263754,True
pud,equalize,804,639165661,0.0001,0.0303445805710719,True
pud,equalize,805,1919887805,0.0001,0.03506227690624081,True
pud,equalize,806,319590464,0.0001,0.08277933866055016,True
pud,equalize,807,770700337,0.0001,0.010509529115527617,True
pud,equalize,808,1244833941,0.0001,0.043160525190039656,True
pud,equalize,809,527997720,0.0001,0.07502937930567655,True
pud,equalize,810,3585260660,0.0001,0.07270952657721161,True
pud,equalize,811,288817585,0.0001,0.008744895971336143,True
pud,equalize,812,1164394490,0.0001,0.017472667897974536,True
pud,equalize,813,3965066236,0.0001,0.09988257999045703,True
pud,equalize,814,2104297501,0.0001,0.06434914850159416,True
pud,equalize,815,2715577934,0.0001,0.03380775360494487,True
pud,equalize,816,3852982909,0.0001,0.07622856089752647,True
pud,equalize,817,4221801479,0.0001,0.01580309530787156,True
pud,equalize,818,486333831,0.0001,0.020735077773245326,True
pud,equalize,819,2973139941,0.0001,0.028006152119627592,True
pud,equalize,820,1075634131,0.0001,0.06032289148911525,True
pud,equalize,821,1822886647,0.0001,0.01958278238402883,True
pud,equalize,822,1440041120,0.0001,0.08087309557091749,True
pud,equalize,823,783898539,0.0001,0.05036223352067655,True
pud,equalize,824,2357174981,0.0001,0.009357467918156516,True
pud,equalize,825,1706433824,0.0001,0.0645997857326827,True
pud,equalize,826,3713992207,0.0001,0.08442204309977153,True
pud,equalize,827,2762341455,0.0001,0.060609746698587236,True
pud,equalize,828,3583047951,0.0001,0.06166030102662867,True
pud,equalize,829,3779292903,0.0001,0.03709392428588622,True
pud,equalize,830,1723338772,0.0001,0.045841945302612486,True
pud,equalize,831,2025712860,0.0001,0.04555350117784505,True
pud,equalize,832,379666581,0.0001,0.014845726855004205,True
pud,equalize,833,4077053311,0.0001,0.04028319133660277,True
pud,equalize,834,3285790687,0.0001,0.021321022945315106,True
pud,equalize,835,1135108349,0.0001,0.07364779937586234,True
pud,equalize,836,2510339711,0.0001,0.015914408106335532,True
pud,equalize,837,1140220135,0.0001,0.014556635351224922,True
pud,equalize,838,869939326,0.0001,0.007433863612528114,True
pud,equalize,839,1993114191,0.0001,0.036900538028280076,True
pud,equalize,840,1430240469,0.0001,0.06908019743090267,True
pud,equalize,841,4203668654,0.0001,0.09971105043966946,True
pud,equalize,842,1442726751,0.0001,0.021567084270835004,True
pud,equalize,843,1001983757,0.0001,0.09634345407923113,True
pud,equalize,844,1288725058,0.0001,0.08698605638701218,True
pud,equalize,845,1335477804,0.0001,0.009809261454978957,True
pud,equalize,846,4146114009,0.0001,0.08831508023827492,True
pud,equalize,847,2190739315,0.0001,0.06805963295614546,True
pud,equalize,848,3176765906,0.0001,0.09892268876598248,True
pud,equalize,849,688750645,0.0001,0.0877658750199686,True
pud,equalize,850,1989601701,0.0001,0.08571630957115298,True
pud,equalize,851,1377290133,0.0001,0.09166154988189687,True
pud,equalize,852,3716731306,0.0001,0.06425963975090875,True
pud,equalize,853,1660564681,0.0001,0.09362302296279085,True
pud,equalize,854,3655859840,0.0001,0.0034267690864934865,True
pud,equalize,855,1612631772,0.0001,0.05026392979563862,True
pud,equalize,856,2193433078,0.0001,0.015650786848087184,True
pud,equalize,857,1688997329,0.0001,0.013504026206169906,True
pud,equalize,858,2348785352,0.0001,0.02918205249001409,True
pud,equalize,859,820150433,0.0001,0.018714573907322875,True
pud,equalize,860,2746453698,0.0001,0.0659028191056466,True
pud,equalize,861,2503490630,0.0001,0.05224688443810599,True
pud,equalize,862,232051227,0.0001,0.02429164282312135,True
pud,equalize,863,455995557,0.0001,0.09246888507229424,True
pud,equalize,864,1502203069,0.0001,0.08799124147244937,True
pud,equalize,865,1039975116,0.0001,0.0810655819441532,True
pud,equalize,866,583419490,0.0001,0.04192437887003478,True
pud,equalize,867,3935355079,0.0001,0.09560094166550916,True
pud,equalize,868,1651239881,0.0001,0.025731969530014775,True
pud,equalize,869,3346102820,0.0001,0.02057824520380811,True
pud,equalize,870,1783458107,0.0001,0.0005708994329386208,True
pud,equalize,871,4203667669,0.0001,0.08289771448929323,True
pud,equalize,872,3978992393,0.0001,0.03879318481242568,True
pud,equalize,873,4182892779,0.0001,0.06673700642980605,True
pud,equalize,874,3209825499,0.0001,0.08780240658563697,True
pud,equalize,875,3379029328,0.0001,0.018763146630754346,True
pud,equalize,876,1812229246,0.0001,0.01555691161006877,True
pud,equalize,877,4095702664,0.0001,0.04647170444682486,True
pud,equalize,878,2607488524,0.0001,0.03383523311310978,True
pud,equalize,879,1392249632,0.0001,0.029089972818434576,True
pud,equalize,880,1255527325,0.0001,0.031006193960406415,True
pud,equalize,881,2446586369,0.0001,0.029866025575255674,True
pud,equalize,882,1494339971,0.0001,0.07046427122393292,True
pud,equalize,883,2285738425,0.0001,0.07762923874450342,True
pud,equalize,884,2777190787,0.0001,0.06096352811985217,True
pud,equalize,885,1229715941,0.0001,0.04264941331644793,True
pud,equalize,886,682077679,0.0001,0.03345560534492325,True
pud,equalize,887,231121656,0.0001,0.04085497475594532,True
pud,equalize,888,2416621175,0.0001,0.08783887806971323,True
pud,equalize,889,243040458,0.0001,0.056305340889421275,True
pud,equalize,890,1776790723,0.0001,0.063114497838403,True
pud,equalize,891,177863504,0.0001,0.0034633331945469583,True
pud,equalize,892,784711031,0.0001,0.07908744735113797,True
pud,equalize,893,1879163855,0.0001,0.03183913461750531,True
pud,equalize,894,3320534329,0.0001,0.011790899727098092,True
pud,equalize,895,1056580207,0.0001,0.07154295606612052,True
pud,equalize,896,2643419252,0.0001,0.08696387099159603,True
pud,equalize,897,1469245749,0.0001,0.0005728384631173755,True
pud,equalize,898,349360850,0.0001,0.03319464819780637,True
pud,equalize,899,4122896574,0.0001,0.04907758913825727,True
pud,equalize,900,4066030778,0.0001,0.09677435999464784,True
pud,equalize,901,3705834614,0.0001,0.08401567755679334,True
pud,equalize,902,1052037695,0.0001,0.027856041082797302,True
pud,equalize,903,1115514174,0.0001,0.02686100979761128,True
pud,equalize,904,3450210100,0.0001,0.011367219412583784,True
pud,equalize,905,3551908783,0.0001,0.04744443294375307,True
pud,equalize,906,4043865802,0.0001,0.09241019346360357,True
pud,equalize,907,3604779811,0.0001,0.040510620295176415,True
pud,equalize,908,1836194449,0.0001,0.04470943713565853,True
pud,equalize,909,2347606533,0.0001,0.08752247473819214,True
pud,equalize,910,2696712673,0.0001,0.03128247565581206,True
pud,equalize,911,1329106887,0.0001,0.05563630212729908,True
pud,equalize,912,398510772,0.0001,0.08610036771465492,True
pud,equalize,913,3145917920,0.0001,0.07581606210860076,True
pud,equalize,914,2039614981,0.0001,0.03227346015744943,True
pud,equalize,915,1738441677,0.0001,0.06086645636128745,True
pud,equalize,916,3475123929,0.0001,0.004837173951915009,True
pud,equalize,917,3992659990,0.0001,0.04850849183506587,True
pud,equalize,918,2104874132,0.0001,0.0911716861552473,True
pud,equalize,919,1471866252,0.0001,0.05170949645419414,True
pud,equalize,920,1217003104,0.0001,0.04457811307133058,True
pud,equalize,921,4010788511,0.0001,0.051297919823848674,True
pud,equalize,922,2839831870,0.0001,0.04751121087765397,True
pud,equalize,923,570607861,0.0001,0.09918219505436372,True
pud,equalize,924,855202951,0.0001,0.06874692789990769,True
pud,equalize,925,3957029290,0.0001,0.08776146399255653,True
pud,equalize,926,417714924,0.0001,0.007969459728448714,True
pud,equalize,927,3416756061,0.0001,0.09439059467127343,True
pud,equalize,928,3440857306,0.0001,0.00296900441752157,True
pud,equalize,929,1366923840,0.0001,0.06050774568212848,True
pud,equalize,930,1353501846,0.0001,0.06571555565172067,True
pud,equalize,931,1775942992,0.0001,0.09686608767082418,True
pud,equalize,932,636866922,0.0001,0.05670894993409386,True
pud,equalize,933,858550647,0.0001,0.09314244934191951,True
pud,equalize,934,666963667,0.0001,0.0891912623696457,True
pud,equalize,935,3513522720,0.0001,0.01919872812148603,True
pud,equalize,936,1060500222,0.0001,0.027638757843746687,True
pud,equalize,937,3644636071,0.0001,0.08974479902942772,True
pud,equalize,938,2317022961,0.0001,0.00448058268253323,True
pud,equalize,939,602130040,0.0001,0.07285145790139896,True
pud,equalize,940,2573323995,0.0001,0.02952213012908178,True
pud,equalize,941,3422708139,0.0001,0.0032600887974637005,True
pud,equalize,942,3401093696,0.0001,0.0321469119678946,True
pud,equalize,943,3406156859,0.0001,0.08145857944987495,True
pud,equalize,944,2332460186,0.0001,0.04998890904272179,True
pud,equalize,945,4248773222,0.0001,0.06268096069414412,True
pud,equalize,946,1757042662,0.0001,0.016843836251445532,True
pud,equalize,947,3070032861,0.0001,0.05751193035716158,True
pud,equalize,948,2433284211,0.0001,0.06777741235805088,True
pud,equalize,949,83666143,0.0001,0.028528649819669627,True
pud,equalize,950,3548985163,0.0001,0.006007976062012966,True
pud,equalize,951,4110108428,0.0001,0.08044397987733555,True
pud,equalize,952,2580032690,0.0001,0.060468330517582686,True
pud,equalize,953,1132538495,0.0001,0.07898376036897678,True
pud,equalize,954,1984206592,0.0001,0.011773549752091928,True
pud,equalize,955,4162380174,0.0001,0.09524566137750007,True
pud,equalize,956,2501407589,0.0001,0.09789986524813282,True
pud,equalize,957,2396564721,0.0001,0.07228830506134622,True
pud,equalize,958,249146312,0.0001,0.07092280538117837,True
pud,equalize,959,86136923,0.0001,0.028853424010992303,True
pud,equalize,960,280998843,0.0001,0.04644005674337112,True
pud,equalize,961,3374850395,0.0001,0.0923706433743682,True
pud,equalize,962,2671118556,0.0001,0.04929855107394024,True
pud,equalize,963,1384403246,0.0001,0.03255326591172938,True
pud,equalize,964,3005576612,0.0001,0.06794709803504428,True
pud,equalize,965,1296583096,0.0001,0.08424679417021169,True
pud,equalize,966,3970769214,0.0001,0.0589559029851664,True
pud,equalize,967,3265342192,0.0001,0.06167980504401921,True
pud,equalize,968,2489686155,0.0001,0.02537045166609151,True
pud,equalize,969,4171443033,0.0001,0.056157103314921936,True
pud,equalize,970,3818314536,0.0001,0.09083367934380678,True
pud,equalize,971,2558334828,0.0001,0.03751226560566472,True
pud,equalize,972,2326548609,0.0001,0.06628937961384998,True
pud,equalize,973,4185579349,0.0001,0.03508025139059062,True
pud,equalize,974,1524068256,0.0001,0.04969745867987568,True
pud,equalize,975,2467156077,0.0001,0.03221959091941926,True
pud,equalize,976,1161015089,0.0001,0.033059234036892864,True
pud,equalize,977,317499994,0.0001,0.08492155037151251,True
pud,equalize,978,2712184200,0.0001,0.007807872098392921,True
pud,equalize,979,822472760,0.0001,0.026077807625678597,True
pud,equalize,980,1568679931,0.0001,0.0849456786224614,True
pud,equalize,981,3830355933,0.0001,0.05918860237169502,True
pud,equalize,982,81845924,0.0001,0.08124734638156711,True
pud,equalize,983,2673704207,0.0001,0.07449526207863963,True
pud,equalize,984,4203813196,0.0001,0.08961835855670092,True
pud,equalize,985,3891705110,0.0001,0.0034729336392014254,True
pud,equalize,986,24857388,0.0001,0.02391086417467836,True
pud,equalize,987,2413313522,0.0001,0.012539636220668582,True
pud,equalize,988,4054828529,0.0001,0.002728022993386181,True
pud,equalize,989,3661469186,0.0001,0.09601727873722733,True
pud,equalize,990,2430514165,0.0001,0.017322977067755065,True
pud,equalize,991,3302483318,0.0001,0.09285733679811105,True
pud,equalize,992,2334997953,0.0001,0.025508275921509185,True
pud,equalize,993,140048540,0.0001,0.061884729592242,True
pud,equalize,994,343970724,0.0001,0.002907836911800621,True
pud,equalize,995,925187975,0.0001,0.06881261135020426,True
pud,equalize,996,3785215479,0.0001,0.040519879113743676,True
pud,equalize,997,2705624864,0.0001,0.004161547271020061,True
pud,equalize,998,2547455971,0.0001,0.04501952928709099,True
pud,equalize,999,1411162026,0.0001,0.05918242078552252,True
tobacco,equalize,0,1812297492,0.0001,0.05224858346509747,True
tobacco,equalize,1,2405103526,0.0001,0.0028587669083866007,True
tobacco,equalize,2,988742546,0.0001,0.024955572671985417,True
tobacco,equalize,3,3146541465,0.0001,0.041050583298535885,True
tobacco,equalize,4,420395804,0.0001,0.09737711024593831,True
tobacco,equalize,5,2728500107,0.0001,0.03332077265578837,True
tobacco,equalize,6,198035707,0.0001,0.07163983027522165,True
tobacco,equalize,7,3033598779,0.0001,0.07491967057725747,True
tobacco,equalize,8,2549487514,0.0001,0.06211173824722125,True
tobacco,equalize,9,2871386160,0.0001,0.09255656050857616,True
tobacco,equalize,10,858108122,0.0001,0.01911986282058863,True
tobacco,equalize,11,1179171515,0.0001,0.008051871216894924,True
tobacco,equalize,12,3510804583,0.0001,0.04183463747643379,True
tobacco,equalize,13,1770774506,0.0001,0.026780247079721556,True
tobacco,equalize,14,3320824739,0.0001,0.02934836113115398,True
tobacco,equalize,15,1237543979,0.0001,0.02120803142830422,True
tobacco,equalize,16,1860198893,0.0001,0.06658208396286046,True
tobacco,equalize,17,36235371,0.0001,0.08443384709212245,True
tobacco,equalize,18,1856205392,0.0001,0.011346886131680046,True
tobacco,equalize,19,3935150743,0.0001,0.09242931944338947,True
tobacco,equalize,20,4033509808,0.0001,0.07773922487676077,True
tobacco,equalize,21,4127728596,0.0001,0.012481575343598006,True
tobacco,equalize,22,3620856308,0.0001,0.005318483109950468,True
tobacco,equalize,23,802650278,0.0001,0.0329902738692908,True
tobacco,equalize,24,2503834309,0.0001,0.019269665871560315,True
tobacco,equalize,25,957726650,0.0001,0.09469729708593422,True
tobacco,equalize,26,1548130125,0.0001,0.09403277653173,True
tobacco,equalize,27,2951358063,0.0001,0.024650662393859227,True
tobacco,equalize,28,1877414384,0.0001,0.042437960581197254,True
tobacco,equalize,29,2551946047,0.0001,0.0051562043960837745,True
tobacco,equalize,30,115784669,0.0001,0.006114833241804851,True
tobacco,equalize,31,84862454,0.0001,0.06713517655370793,True
tobacco,equalize,32,1773513873,0.0001,0.026419427452808786,True
tobacco,equalize,33,827002413,0.0001,0.05533844863731601,True
tobacco,equalize,34,194034876,0.0001,0.008378002022337561,True
tobacco,equalize,35,3641783022,0.0001,0.08061042160272373,True
tobacco,equalize,36,1229409941,0.0001,0.06998860059227437,True
tobacco,equalize,37,3786109025,0.0001,0.017109249157627304,True
tobacco,equalize,38,2297538459,0.0001,0.07725497942493638,True
tobacco,equalize,39,1327433482,0.0001,0.040402377717288565,True
tobacco,equalize,40,2284579464,0.0001,0.07064827870372677,True
tobacco,equalize,41,1076454712,0.0001,0.0384337943186885,True
tobacco,equalize,42,332148221,0.0001,0.027724940836211166,True
tobacco,equalize,43,1211598481,0.0001,0.07797141835978855,True
tobacco,equalize,44,319812153,0.0001,0.010432395657567529,True
tobacco,equalize,45,1961632471,0.0001,0.0910998357475446,True
tobacco,equalize,46,780547759,0.0001,0.09493067255483172,True
tobacco,equalize,47,4019642457,0.0001,0.07940926312545843,True
tobacco,equalize,48,2679224221,0.0001,0.09851364462132266,True
tobacco,equalize,49,1421418945,0.0001,0.0386770190578061,True
tobacco,equalize,50,3063002051,0.0001,0.08233517236681112,True
tobacco,equalize,51,2558591761,0.0001,0.06818910221699022,True
tobacco,equalize,52,1034054793,0.0001,0.0668102648473935,True
tobacco,equalize,53,4151079991,0.0001,0.06889644682568974,True
tobacco,equalize,54,2472509572,0.0001,0.09646600447241524,True
tobacco,equalize,55,2456396328,0.0001,0.06490432675492225,True
tobacco,equalize,56,1266036031,0.0001,0.043141836481328445,True
tobacco,equalize,57,1136488125,0.0001,0.07796413871927003,True
tobacco,equalize,58,3429591169,0.0001,0.046287197841465524,True
tobacco,equalize,59,1377840012,0.0001,0.09902261493635611,True
tobacco,equalize,60,1164044903,0.0001,0.004548987787784575,True
tobacco,equalize,61,3654436792,0.0001,0.08476314412798469,True
tobacco,equalize,62,241890599,0.0001,0.033366858934545975,True
tobacco,equalize,63,4015925373,0.0001,0.04957985678520334,True
tobacco,equalize,64,617633532,0.0001,0.06267837444253568,True
tobacco,equalize,65,2246578730,0.0001,0.08250762264170745,True
tobacco,equalize,66,2236898999,0.0001,0.06846906938129503,True
tobacco,equalize,67,2595775114,0.0001,0.031345765571286925,True
tobacco,equalize,68,2932765870,0.0001,0.06958635099769743,True
tobacco,equalize,69,2211213047,0.0001,0.06486129398294892,True
tobacco,equalize,70,1201344919,0.0001,0.07168710177674181,True
tobacco,equalize,71,3316291624,0.0001,0.06232240758469061,True
tobacco,equalize,72,1395161331,0.0001,0.045489030654616194,True
tobacco,equalize,73,2536045420,0.0001,0.029179068438123647,True
tobacco,equalize,74,2843899686,0.0001,0.04282570737645239,True
tobacco,equalize,75,4077193421,0.0001,0.04419007687649156,True
tobacco,equalize,76,1208944061,0.0001,0.08665702772045875,True
tobacco,equalize,77,710826170,0.0001,0.012612725908977785,True
tobacco,equalize,78,340157395,0.0001,0.08990517561563217,True
tobacco,equalize,79,1983656992,0.0001,0.07570792559066584,True
tobacco,equalize,80,1252982857,0.0001,0.09501994091800059,True
tobacco,equalize,81,3126260063,0.0001,0.031273260744642616,True
tobacco,equalize,82,1324292495,0.0001,0.07443442441834291,True
tobacco,equalize,83,538770208,0.0001,0.049038199142595953,True
tobacco,equalize,84,3632076989,0.0001,0.03537952908606822,True
tobacco,equalize,85,1629662112,0.0001,0.02907314853648445,True
tobacco,equalize,86,395094727,0.0001,0.011482018693199592,True
tobacco,equalize,87,1427817651,0.0001,0.03921239546103328,True
tobacco,equalize,88,359497492,0.0001,0.013860049012391974,True
tobacco,equalize,89,1181771548,0.0001,0.07597726085093778,True
tobacco,equalize,90,460335575,0.0001,0.011641500353985847,True
tobacco,equalize,91,1151093891,0.0001,0.05589149263429223,True
tobacco,equalize,92,1534985035,0.0001,0.08782288080892608,True
tobacco,equalize,93,644862658,0.0001,0.07921104980763659,True
tobacco,equalize,94,2220848654,0.0001,0.022514688479830992,True
tobacco,equalize,95,2478238027,0.0001,0.022099075668811786,True
tobacco,equalize,96,1242465842,0.0001,0.0806727858887556,True
tobacco,equalize,97,1694864757,0.0001,0.08865868128664411,True
tobacco,equalize,98,2432439766,0.0001,0.09843383086282392,True
tobacco,equalize,99,3741968503,0.0001,0.043332238693495055,True
tobacco,equalize,100,1498468708,0.0001,0.06845629549076498,True
tobacco,equalize,101,131582153,0.0001,0.001478529314972421,True
tobacco,equalize,102,591672790,0.0001,0.006859356091772806,True
tobacco,equalize,103,435245564,0.0001,0.07848605347014911,True
tobacco,equalize,104,1037481878,0.0001,0.010399499152397719,True
tobacco,equalize,105,2954118911,0.0001,0.0329816850667763,True
tobacco,equalize,106,3666045032,0.0001,0.018382867755928824,True
tobacco,equalize,107,3992121590,0.0001,0.07151564638323786,True
tobacco,equalize,108,4226305061,0.0001,0.08784953224843377,True
tobacco,equalize,109,3627089161,0.0001,0.015099772670899504,True
tobacco,equalize,110,231994325,0.0001,0.02002268653425774,True
tobacco,equalize,111,2255567644,0.0001,0.09518547342945455,True
tobacco,equalize,112,717376937,0.0001,0.09116493702226004,True
tobacco,equalize,113,114202153,0.0001,0.018792910965331255,True
tobacco,equalize,114,3387799787,0.0001,0.03420096598031504,True
tobacco,equalize,115,2757527315,0.0001,0.005539254224420521,True
tobacco,equalize,116,970942008,0.0001,0.07016930350751818,True
tobacco,equalize,117,1648532434,0.0001,0.09405548723918444,True
tobacco,equalize,118,4247869872,0.0001,0.07175778305756238,True
tobacco,equalize,119,1096209843,0.0001,0.06087318648607979,True
tobacco,equalize,120,466645938,0.0001,0.031023979246438328,True
tobacco,equalize,121,1277925110,0.0001,0.06413915706153482,True
tobacco,equalize,122,4114012983,0.0001,0.019795906174034684,True
tobacco,equalize,123,1192144111,0.0001,0.08085934971387494,True
tobacco,equalize,124,2075703250,0.0001,0.0875646368085971,True
tobacco,equalize,125,768649434,0.0001,0.0017106943371029916,True
tobacco,equalize,126,4156696710,0.0001,0.03216643241939462,True
tobacco,equalize,127,944540320,0.0001,0.0502774159446328,True
tobacco,equalize,128,690595643,0.0001,0.05197562365640612,True
tobacco,equalize,129,2852449206,0.0001,0.012765328249013809,True
tobacco,equalize,130,3091066986,0.0001,0.021445429652669903,True
tobacco,equalize,131,2762710349,0.0001,0.09010110782929641,True
tobacco,equalize,132,2067591120,0.0001,0.016523868592838876,True
tobacco,equalize,133,960017140,0.0001,0.03930890316783338,True
tobacco,equalize,134,629229225,0.0001,0.040922217215514735,True
tobacco,equalize,135,267786332,0.0001,0.06384052549744354,True
tobacco,equalize,136,2118001611,0.0001,0.07696210684285597,True
tobacco,equalize,137,2435942076,0.0001,0.05716443538299764,True
tobacco,equalize,138,1071129568,0.0001,0.030311504226869557,True
tobacco,equalize,139,1916999948,0.0001,0.04167967450384541,True
tobacco,equalize,140,786118186,0.0001,0.06698614964594068,True
tobacco,equalize,141,3552882169,0.0001,0.0856708508068886,True
tobacco,equalize,142,2141995896,0.0001,0.03503722110998009,True
tobacco,equalize,143,4042060377,0.0001,0.050598460198745365,True
tobacco,equalize,144,2415536320,0.0001,0.09023526180038652,True
tobacco,equalize,145,233032446,0.0001,0.021588348411578518,True
tobacco,equalize,146,2897917155,0.0001,0.04359478246725506,True
tobacco,equalize,147,3935415444,0.0001,0.0809902711823925,True
tobacco,equalize,148,86290424,0.0001,0.054926433211774144,True
tobacco,equalize,149,893804712,0.0001,0.07286707629405603,True
tobacco,equalize,150,1586032751,0.0001,0.03706399194895871,True
tobacco,equalize,151,2357728673,0.0001,0.07658383546760764,True
tobacco,equalize,152,4211111128,0.0001,0.003949592729864571,True
tobacco,equalize,153,3061761955,0.0001,0.06235214142108064,True
tobacco,equalize,154,1303018385,0.0001,0.024623704555243688,True
tobacco,equalize,155,3794045109,0.0001,0.03399806587981515,True
tobacco,equalize,156,545375742,0.0001,0.00019350570794107735,True
tobacco,equalize,157,2327453457,0.0001,0.06082519208969122,True
tobacco,equalize,158,1460893646,0.0001,0.007771197171336387,True
tobacco,equalize,159,2469523160,0.0001,0.039129426478140744,True
tobacco,equalize,160,1521690997,0.0001,0.013233964085116935,True
tobacco,equalize,161,2477874556,0.0001,0.039230508746142936,True
tobacco,equalize,162,186505294,0.0001,0.07874419191760568,True
tobacco,equalize,163,3807758933,0.0001,0.09888760017415825,True
tobacco,equalize,164,3319218215,0.0001,0.08163426406782007,True
tobacco,equalize,165,144304613,0.0001,0.06557487291527442,True
tobacco,equalize,166,724668147,0.0001,0.07530113524866718,True
tobacco,equalize,167,868701816,0.0001,0.060424753923598064,True
tobacco,equalize,168,3757419123,0.0001,0.03560001131161805,True
tobacco,equalize,169,1872895875,0.0001,0.024930283048649894,True
tobacco,equalize,170,2253349960,0.0001,0.0916209887486762,True
tobacco,equalize,171,920575788,0.0001,0.07519611655911049,True
tobacco,equalize,172,2634723339,0.0001,0.04116688521319171,True
tobacco,equalize,173,840322910,0.0001,0.09925875562271466,True
tobacco,equalize,174,1991351412,0.0001,0.0006730136587057234,True
tobacco,equalize,175,4278525428,0.0001,0.04246476064224869,True
tobacco,equalize,176,4077827110,0.0001,0.03382374804369093,True
tobacco,equalize,177,1510731959,0.0001,0.05366294254935605,True
tobacco,equalize,178,759021139,0.0001,0.07096907909719763,True
tobacco,equalize,179,3146082216,0.0001,0.08383675249327012,True
tobacco,equalize,180,3285980787,0.0001,0.09786768041009007,True
tobacco,equalize,181,492118177,0.0001,0.0993616550329238,True
tobacco,equalize,182,331613547,0.0001,0.08880532780446526,True
tobacco,equalize,183,716577722,0.0001,0.0490859788045269,True
tobacco,equalize,184,3818949840,0.0001,0.03501786796194211,True
tobacco,equalize,185,1108114283,0.0001,0.01170637889447408,True
tobacco,equalize,186,789341588,0.0001,0.08989978692282989,True
tobacco,equalize,187,1382993085,0.0001,0.06520827751660209,True
tobacco,equalize,188,536105233,0.0001,0.030670728687768236,True
tobacco,equalize,189,2968375542,0.0001,0.029951111724312685,True
tobacco,equalize,190,3558466959,0.0001,0.09276429554233555,True
tobacco,equalize,191,1110259138,0.0001,0.01040452459588488,True
tobacco,equalize,192,1038369073,0.0001,0.08237145176948094,True
tobacco,equalize,193,37358718,0.0001,0.05792195109297055,True
tobacco,equalize,194,1455566346,0.0001,0.09191682278220581,True
tobacco,equalize,195,830662555,0.0001,0.0880630768436182,True
tobacco,equalize,196,1717572159,0.0001,0.043289908704351156,True
tobacco,equalize,197,3557021842,0.0001,0.07200526186440766,True
tobacco,equalize,198,2836792285,0.0001,0.08209414178913443,True
tobacco,equalize,199,1647508875,0.0001,0.034269222847610185,True
tobacco,equalize,200,3204560367,0.0001,0.0040717513081739215,True
tobacco,equalize,201,4113485304,0.0001,0.043471065570533644,True
tobacco,equalize,202,2483775414,0.0001,0.07943631379954752,True
tobacco,equalize,203,4151418366,0.0001,0.05411374296747571,True
tobacco,equalize,204,592713482,0.0001,0.05582589825397397,True
tobacco,equalize,205,2405359897,0.0001,0.017476580271023445,True
tobacco,equalize,206,1699915136,0.0001,0.03259863501168027,True
tobacco,equalize,207,3444871855,0.0001,0.045142639080348046,True
