network,method,variant_index,variation_seed,uncertainty,proportion_edges,done
pud,equalize,484,351035740,0.01,0.09305981093898943,True
pud,equalize,485,3878038117,0.01,0.08435662128515184,True
pud,equalize,486,713029030,0.01,0.024388158853744082,True
pud,equalize,487,898456489,0.01,0.04059580170832634,True
pud,equalize,488,1417584227,0.01,0.015053165618312282,True
pud,equalize,489,1228008391,0.01,0.0002522970925739943,True
pud,equalize,490,3053598310,0.01,0.05005721824112496,True
pud,equalize,491,3997501744,0.01,0.02129815404661415,True
pud,equalize,492,1896395807,0.01,0.032117140113484634,True
pud,equalize,493,326414936,0.01,0.07048236263969196,True
pud,equalize,494,585083106,0.01,0.08538987629235317,True
pud,equalize,495,3185211667,0.01,0.022860994393008063,True
pud,equalize,496,2849884691,0.01,0.043785018457213935,True
pud,equalize,497,2318199830,0.01,0.04778922049907189,True
pud,equalize,498,2244056610,0.01,0.0529839621455716,True
pud,equalize,499,3483955229,0.01,0.0376615344152296,True
pud,equalize,500,4051890540,0.01,0.0005710141062808427,True
pud,equalize,501,1821174503,0.01,0.021914871812994965,True
pud,equalize,502,367406457,0.01,0.05875794080911461,True
pud,equalize,503,196889548,0.01,0.059457215249955675,True
pud,equalize,504,2599103470,0.01,0.04336448514972829,True
pud,equalize,505,2948656593,0.01,0.021261313406830698,True
pud,equalize,506,3452418321,0.01,0.06821571092074533,True
pud,equalize,507,557973851,0.01,0.051854996883926356,True
pud,equalize,508,2319862731,0.01,0.07737597635420358,True
pud,equalize,509,1856643851,0.01,0.08495164101955587,True
pud,equalize,510,3341968861,0.01,0.039223817990865585,True
pud,equalize,511,2591434118,0.01,0.06818442022568198,True
pud,equalize,512,807435367,0.01,0.09502635749488107,True
pud,equalize,513,2482886373,0.01,0.046466554563862644,True
pud,equalize,514,4278156638,0.01,0.03941488858532062,True
pud,equalize,515,45942568,0.01,0.06728195519074863,True
pud,equalize,516,1255843160,0.01,0.030187597224633912,True
pud,equalize,517,2323065202,0.01,0.03770035070591185,True
pud,equalize,518,577686388,0.01,0.05372932221088337,True
pud,equalize,519,4290922306,0.01,0.026115178397900854,True
pud,equalize,520,75167308,0.01,0.06227439993483285,True
pud,equalize,521,3887735017,0.01,0.03923703372150668,True
pud,equalize,522,1932282294,0.01,0.08240215789112794,True
pud,equalize,523,2396979372,0.01,0.07883967857574613,True
pud,equalize,524,36157026,0.01,0.06771627003759574,True
pud,equalize,525,3775573102,0.01,0.00785225920840088,True
pud,equalize,526,2561658163,0.01,0.011594313961576475,True
pud,equalize,527,4162697148,0.01,0.0033922287253521422,True
pud,equalize,528,2291901895,0.01,0.08407928482601235,True
pud,equalize,529,3148783149,0.01,0.030926534487823322,True
pud,equalize,530,2338771818,0.01,0.009020895398420803,True
pud,equalize,531,1921381127,0.01,0.04103857782072166,True
pud,equalize,532,3525091673,0.01,0.050969552773904706,True
pud,equalize,533,1627138601,0.01,0.061784565599095155,True
pud,equalize,534,2097127205,0.01,0.0663874679756135,True
pud,equalize,535,2794262965,0.01,0.07177415017483539,True
pud,equalize,536,3150601937,0.01,0.0223683320158815,True
pud,equalize,537,1620554751,0.01,0.06664506731000296,True
pud,equalize,538,341334944,0.01,0.006580375253286064,True
pud,equalize,539,592963999,0.01,0.04796919231634448,True
pud,equalize,540,3781518454,0.01,0.03217766880185579,True
pud,equalize,541,2928027287,0.01,0.08355101564776396,True
pud,equalize,542,2789468573,0.01,0.05767090089284105,True
pud,equalize,543,3183720432,0.01,0.0571387633850061,True
pud,equalize,544,676133106,0.01,0.030361246376401953,True
pud,equalize,545,1781745370,0.01,0.044188616830856335,True
pud,equalize,546,672844305,0.01,0.03603153986972992,True
pud,equalize,547,3672494007,0.01,0.06005324561319321,True
pud,equalize,548,259019933,0.01,0.0927684593783649,True
pud,equalize,549,3090136169,0.01,0.012740816641352959,True
pud,equalize,550,3721302562,0.01,0.008222888421543085,True
pud,equalize,551,2518561225,0.01,0.08046826832717582,True
pud,equalize,552,3318634867,0.01,0.0980076653236682,True
pud,equalize,553,4007947735,0.01,0.07238043598756277,True
pud,equalize,554,2458132261,0.01,0.03837722528482012,True
pud,equalize,555,2224779982,0.01,0.027721095594080716,True
pud,equalize,556,237714691,0.01,0.058550014803711574,True
pud,equalize,557,8366899,0.01,0.07173569255669891,True
pud,equalize,558,2033533088,0.01,0.09409549481649537,True
pud,equalize,559,3172974092,0.01,0.03074783087792278,True
pud,equalize,560,2246391702,0.01,0.042703117749493126,True
pud,equalize,561,3837309776,0.01,0.04234684911631094,True
pud,equalize,562,419409143,0.01,0.04293188693538389,True
pud,equalize,563,691530812,0.01,0.024321653372756758,True
pud,equalize,564,3570115804,0.01,0.0451902047554065,True
pud,equalize,565,1281043356,0.01,0.004457068527123876,True
pud,equalize,566,1532080227,0.01,0.006963972703042498,True
pud,equalize,567,3119624564,0.01,0.03043796970140571,True
pud,equalize,568,2936567244,0.01,0.028451953968997003,True
pud,equalize,569,2415062840,0.01,0.08624466325944793,True
pud,equalize,570,1188564006,0.01,0.07307782319801541,True
pud,equalize,571,2984993090,0.01,0.04168725440336109,True
pud,equalize,572,1263694083,0.01,0.06591514389050453,True
pud,equalize,573,2529783231,0.01,0.041775063642955516,True
pud,equalize,574,2279649762,0.01,0.039507186085835755,True
pud,equalize,575,695978493,0.01,0.08393668757928426,True
pud,equalize,576,3782546609,0.01,0.060877092957636575,True
pud,equalize,577,3789179714,0.01,0.09101536397124223,True
pud,equalize,578,3567909391,0.01,0.06259076642819937,True
pud,equalize,579,321000198,0.01,0.0825953916233346,True
pud,equalize,580,4265259396,0.01,0.09152576279829548,True
pud,equalize,581,552777151,0.01,0.03041386497096439,True
pud,equalize,582,1737843299,0.01,0.029164536701186086,True
pud,equalize,583,3106573272,0.01,0.020930926416824116,True
pud,equalize,584,3437978595,0.01,0.01579574379832375,True
pud,equalize,585,938565167,0.01,0.02902478030000315,True
pud,equalize,586,3681779413,0.01,0.00016682591464669552,True
pud,equalize,587,1691965018,0.01,0.07704370452974732,True
pud,equalize,588,167342823,0.01,0.020285767889954266,True
pud,equalize,589,3870772365,0.01,0.032522383122769005,True
pud,equalize,590,2737433279,0.01,0.0853203067727708,True
pud,equalize,591,3596195414,0.01,0.05149298703971238,True
pud,equalize,592,170385246,0.01,0.06284486480443134,True
pud,equalize,593,1144935534,0.01,0.047392700589556726,True
pud,equalize,594,2619103531,0.01,0.0022818214650185188,True
pud,equalize,595,40540808,0.01,0.0648036013583209,True
pud,equalize,596,2346124048,0.01,0.07796263223068221,True
pud,equalize,597,2418314935,0.01,0.020315026931864513,True
pud,equalize,598,3648841656,0.01,0.07211552386288682,True
pud,equalize,599,1767909874,0.01,0.05085000016083048,True
pud,equalize,600,1211351155,0.01,0.08962762741348951,True
pud,equalize,601,492539589,0.01,0.00766888649653712,True
pud,equalize,602,4029322183,0.01,0.026791000974427562,True
pud,equalize,603,1076779104,0.01,0.06388072349431584,True
pud,equalize,604,3811768958,0.01,0.0051819704824370046,True
pud,equalize,605,2960570708,0.01,0.014733662896574863,True
pud,equalize,606,2448192918,0.01,0.029343617489452113,True
pud,equalize,607,440715733,0.01,0.04057719035070299,True
pud,equalize,608,2666319094,0.01,0.014250978598941456,True
pud,equalize,609,3719125636,0.01,0.07402496654866715,True
pud,equalize,610,3553728171,0.01,0.04048513843071871,True
pud,equalize,611,552215381,0.01,0.03278719557540383,True
pud,equalize,612,2109024070,0.01,0.017908640048433355,True
pud,equalize,613,736682397,0.01,0.0028625997247399117,True
pud,equalize,614,3178074643,0.01,0.08787925742137365,True
pud,equalize,615,2891055777,0.01,0.003502389130480821,True
pud,equalize,616,3533653247,0.01,0.017485905413386783,True
pud,equalize,617,1010413673,0.01,0.09260122093278557,True
pud,equalize,618,587998529,0.01,0.09019743258624441,True
pud,equalize,619,466561833,0.01,0.09861375291932814,True
pud,equalize,620,2407647757,0.01,0.04742100889162601,True
pud,equalize,621,1871641617,0.01,0.007933056673501039,True
pud,equalize,622,753777836,0.01,0.04270701639408399,True
pud,equalize,623,183812444,0.01,0.09943840455418823,True
pud,equalize,624,1456756467,0.01,0.0016316685400557308,True
pud,equalize,625,3504884389,0.01,0.05216875557984209,True
pud,equalize,626,1755014959,0.01,0.08232430562560661,True
pud,equalize,627,1759456468,0.01,0.026214714164887055,True
pud,equalize,628,4128576705,0.01,0.028265182732577998,True
pud,equalize,629,1449375874,0.01,0.0517415145691414,True
pud,equalize,630,1801527297,0.01,0.029444080412705787,True
pud,equalize,631,3601511055,0.01,0.057236682077682025,True
pud,equalize,632,2448976494,0.01,0.05679899012710065,True
pud,equalize,633,48813993,0.01,0.0727254229072162,True
pud,equalize,634,2963643235,0.01,0.04213143811015289,True
pud,equalize,635,1827852980,0.01,0.0025016925377513545,True
pud,equalize,636,1732638877,0.01,0.054717105951376334,True
pud,equalize,637,3086354913,0.01,0.05788640291451713,True
pud,equalize,638,666415097,0.01,0.049742269373588534,True
pud,equalize,639,969910139,0.01,0.09271540235770104,True
pud,equalize,640,51237951,0.01,0.03432682106594751,True
pud,equalize,641,4260527789,0.01,0.06314822648881752,True
pud,equalize,642,905062349,0.01,0.05675672606401653,True
pud,equalize,643,1851820450,0.01,0.04726960401987467,True
pud,equalize,644,41249750,0.01,0.00019870166150735003,True
pud,equalize,645,3573810046,0.01,0.08042727402406818,True
pud,equalize,646,329999354,0.01,0.055051239812197256,True
pud,equalize,647,1231155545,0.01,0.06361393608988491,True
pud,equalize,648,437376826,0.01,0.027270515693690458,True
pud,equalize,649,1174754836,0.01,0.035205044817752607,True
pud,equalize,650,399605797,0.01,0.07484525429420234,True
pud,equalize,651,333454404,0.01,0.028239866810768434,True
pud,equalize,652,2686901364,0.01,0.028723706600497036,True
pud,equalize,653,475708029,0.01,0.05934206085964131,True
pud,equalize,654,3295797947,0.01,0.06472405881506581,True
pud,equalize,655,1690683645,0.01,0.04254009673321585,True
pud,equalize,656,2984727230,0.01,0.06825012426849979,True
pud,equalize,657,1583687355,0.01,0.021239786992075904,True
pud,equalize,658,1191223414,0.01,0.011210663274582833,True
pud,equalize,659,4086086101,0.01,0.08998077690816986,True
pud,equalize,660,2301916067,0.01,0.00932647659814243,True
pud,equalize,661,1884073280,0.01,0.008457209891745842,True
pud,equalize,662,797944436,0.01,0.06141979972791242,True
pud,equalize,663,499839383,0.01,0.017669769364932888,True
pud,equalize,664,2778671123,0.01,0.0117278382424025,True
pud,equalize,665,3161329406,0.01,0.0665285159683614,True
pud,equalize,666,3798573408,0.01,0.002618872485735513,True
pud,equalize,667,463047627,0.01,0.061536052963397085,True
pud,equalize,668,1684981718,0.01,0.07419422603343305,True
pud,equalize,669,66979212,0.01,0.03948903613148518,True
pud,equalize,670,3204804582,0.01,0.0925242918023653,True
pud,equalize,671,212248650,0.01,0.038792389256351284,True
pud,equalize,672,674662812,0.01,0.033081859399178314,True
pud,equalize,673,3802362023,0.01,0.04428873491328551,True
pud,equalize,674,163245455,0.01,0.09376082640441878,True
pud,equalize,675,369614602,0.01,0.022327054184019347,True
pud,equalize,676,2179793891,0.01,0.04620417372869682,True
pud,equalize,677,2386256470,0.01,0.07077149660431377,True
pud,equalize,678,1773755427,0.01,0.04850150959247556,True
pud,equalize,679,1514540744,0.01,0.0431985596681604,True
pud,equalize,680,3033085318,0.01,0.05976697593433819,True
pud,equalize,681,708727530,0.01,0.005752715402549003,True
pud,equalize,682,1172462329,0.01,0.04598130637632968,True
pud,equalize,683,2165280062,0.01,0.06749559041227735,True
pud,equalize,684,2902023475,0.01,0.029311869904009892,True
pud,equalize,685,1350292305,0.01,0.0669152273280153,True
pud,equalize,686,3427739300,0.01,0.08674568199167008,True
pud,equalize,687,2699615579,0.01,0.0469413970544704,True
pud,equalize,688,2678955084,0.01,0.021713786735349117,True
pud,equalize,689,4119470531,0.01,0.00956262684342224,True
pud,equalize,690,1573756722,0.01,0.09628573846410543,True
pud,equalize,691,1153058271,0.01,0.08318076449430568,True
pud,equalize,692,2077506012,0.01,0.03075993892219613,True
pud,equalize,693,3491544659,0.01,0.07987066160266228,True
pud,equalize,694,1244456925,0.01,0.021142623217171176,True
pud,equalize,695,1405987202,0.01,0.03851133325214623,True
pud,equalize,696,1037298107,0.01,0.052556717151155855,True
pud,equalize,697,2801210889,0.01,0.019545278700238713,True
pud,equalize,698,3869145166,0.01,0.035565211520649655,True
pud,equalize,699,1347274304,0.01,0.05024333465099845,True
pud,equalize,700,2277280931,0.01,0.07548489574920136,True
pud,equalize,701,1082413850,0.01,0.0026001599950812304,True
pud,equalize,702,550869150,0.01,0.019027897837244036,True
pud,equalize,703,4051959908,0.01,0.007248797687482156,True
pud,equalize,704,3106403811,0.01,0.09834168124354692,True
pud,equalize,705,2918900546,0.01,0.040938566726640015,True
pud,equalize,706,3249621127,0.01,0.01639269814421924,True
pud,equalize,707,3959310288,0.01,0.09961173890686972,True
pud,equalize,708,4086573151,0.01,0.01892651381329499,True
pud,equalize,709,375896421,0.01,0.028343165191060105,True
pud,equalize,710,2408681544,0.01,0.03289775920318213,True
pud,equalize,711,2754656885,0.01,0.08824374393743223,True
pud,equalize,712,819861052,0.01,0.03608337425926457,True
pud,equalize,713,2685441680,0.01,0.0059617136690726,True
pud,equalize,714,1350932602,0.01,0.05844605638862293,True
pud,equalize,715,3546244503,0.01,0.05801198333263601,True
pud,equalize,716,51644693,0.01,0.07495954996508206,True
pud,equalize,717,4216338644,0.01,0.0036646413481600695,True
pud,equalize,718,3917958808,0.01,0.031478431106164405,True
pud,equalize,719,1854037200,0.01,0.06709792659216758,True
pud,equalize,720,3570679507,0.01,0.05550203293694309,True
pud,equalize,721,1812404188,0.01,0.07063625982851073,True
pud,equalize,722,197408514,0.01,0.09624603758619288,True
pud,equalize,723,1384897156,0.01,0.023956246968799434,True
pud,equalize,724,842762880,0.01,0.02432882039554144,True
pud,equalize,725,3126992351,0.01,0.07014471541531926,True
pud,equalize,726,3924929465,0.01,0.036421778378468904,True
pud,equalize,727,2372080728,0.01,0.06991649653340358,True
pud,equalize,728,2125899026,0.01,0.08935018957917738,True
pud,equalize,729,2068643854,0.01,0.030309072494065538,True
pud,equalize,730,1669486135,0.01,0.09834218307393508,True
pud,equalize,731,1148951055,0.01,0.01439321017825268,True
pud,equalize,732,1793154699,0.01,0.05874372068127403,True
pud,equalize,733,3302415281,0.01,0.06380323391248521,True
pud,equalize,734,412919944,0.01,0.05137811731325346,True
pud,equalize,735,3193971047,0.01,0.07760414354537232,True
pud,equalize,736,114399281,0.01,0.029982663484758754,True
pud,equalize,737,4177964179,0.01,0.06196370364835899,True
pud,equalize,738,3934310749,0.01,0.09518113317168679,True
pud,equalize,739,3789905675,0.01,0.07777310574382813,True
pud,equalize,740,1960992483,0.01,0.05041266687046262,True
pud,equalize,741,2412676225,0.01,0.004255171935035651,True
pud,equalize,742,4105440331,0.01,0.011881599088519124,True
pud,equalize,743,269043302,0.01,0.04264911786218492,True
pud,equalize,744,964051985,0.01,0.020923302418308254,True
pud,equalize,745,2210033522,0.01,0.00786772538339824,True
pud,equalize,746,281477481,0.01,0.09482464652137669,True
pud,equalize,747,3999771407,0.01,0.05557154586510415,True
pud,equalize,748,855101779,0.01,0.054563455301135745,True
pud,equalize,749,2906648403,0.01,0.0784330681876157,True
pud,equalize,750,2143913215,0.01,0.01455416026944485,True
pud,equalize,751,2945975466,0.01,0.03321768697523821,True
pud,equalize,752,2476998581,0.01,0.04408030997034721,True
pud,equalize,753,1161839115,0.01,0.06969439346506219,True
pud,equalize,754,1457919563,0.01,0.0019716186956381557,True
pud,equalize,755,832895890,0.01,0.08874264378280894,True
pud,equalize,756,4085046439,0.01,0.06434932779305116,True
pud,equalize,757,171226662,0.01,0.09776035758236995,True
pud,equalize,758,1247408304,0.01,0.06250686891052568,True
pud,equalize,759,2292143674,0.01,0.051333988122479815,True
pud,equalize,760,797157382,0.01,0.02212857259946104,True
pud,equalize,761,3258860422,0.01,0.013924123235926412,True
pud,equalize,762,3820367328,0.01,0.06309916759431031,True
pud,equalize,763,2423541988,0.01,0.0691835284032581,True
pud,equalize,764,1751566935,0.01,0.024908752659068056,True
pud,equalize,765,1274663096,0.01,0.05842619175671936,True
pud,equalize,766,884923920,0.01,0.06622528260628674,True
pud,equalize,767,3503293196,0.01,0.08349207380800211,True
pud,equalize,768,2368975978,0.01,0.03113254989207285,True
pud,equalize,769,3671425343,0.01,0.08567077526919283,True
pud,equalize,770,1751038296,0.01,0.041918377521949615,True
pud,equalize,771,4027147006,0.01,0.029157810246807938,True
pud,equalize,772,556894088,0.01,0.03530241043693325,True
pud,equalize,773,586378997,0.01,0.017656043417811098,True
pud,equalize,774,2613890048,0.01,0.07526777055855727,True
pud,equalize,775,1081444182,0.01,0.09157155588475524,True
pud,equalize,776,2566612255,0.01,0.06338065745498689,True
pud,equalize,777,3491249272,0.01,0.05192178566204252,True
pud,equalize,778,944711533,0.01,0.0839837185967594,True
pud,equalize,779,3060195698,0.01,0.027489623597763982,True
pud,equalize,780,2117971070,0.01,0.0018995780103261862,True
pud,equalize,781,608336006,0.01,0.010693044912269412,True
pud,equalize,782,2749229423,0.01,0.02891845013871265,True
pud,equalize,783,2248769148,0.01,0.09523387198196892,True
pud,equalize,784,3922903789,0.01,0.09592755013483178,True
pud,equalize,785,555435456,0.01,0.015172390273335036,True
pud,equalize,786,4077899227,0.01,0.0675473217560191,True
pud,equalize,787,2914427294,0.01,0.060626846935000804,True
pud,equalize,788,2459331984,0.01,0.08420926863075852,True
pud,equalize,789,2398943750,0.01,0.010171147802935931,True
pud,equalize,790,1600920973,0.01,0.08796145855063042,True
pud,equalize,791,707679317,0.01,0.01203432591726601,True
pud,equalize,792,3685131211,0.01,0.06428433542099601,True
pud,equalize,793,77424577,0.01,0.06867593065949687,True
pud,equalize,794,2190074612,0.01,0.08844099049961028,True
pud,equalize,795,3753969924,0.01,0.09493847449147422,True
pud,equalize,796,1963409261,0.01,0.0533143015648355,True
pud,equalize,797,3201387331,0.01,0.043823557441222266,True
pud,equalize,798,200890126,0.01,0.016636023830703294,True
pud,equalize,799,3543774502,0.01,0.07070133161460902,True
pud,equalize,800,2776633428,0.01,0.048270868471875665,True
pud,equalize,801,3111207431,0.01,0.08811160598829522,True
pud,equalize,802,3801420536,0.01,0.043671055447823584,True
pud,equalize,803,1518462939,0.01,0.07799636789243056,True
pud,equalize,804,3971234153,0.01,0.07013375711447886,True
pud,equalize,805,1320891838,0.01,0.02534177824467151,True
pud,equalize,806,2396896537,0.01,0.04051086296257539,True
pud,equalize,807,3236343746,0.01,0.018767107150501672,True
pud,equalize,808,1770014921,0.01,0.061277219017547506,True
pud,equalize,809,3260420633,0.01,0.05722717671512756,True
pud,equalize,810,2220196641,0.01,0.07862444226945405,True
pud,equalize,811,81401383,0.01,0.03285265709133073,True
pud,equalize,812,882770588,0.01,0.07021261236171518,True
pud,equalize,813,2196940781,0.01,0.08731855160415433,True
pud,equalize,814,1190468323,0.01,0.07265698122537927,True
pud,equalize,815,191074914,0.01,0.01812409990488466,True
pud,equalize,816,3188372784,0.01,0.08953356232701848,True
pud,equalize,817,3373759992,0.01,0.08410251320634235,True
pud,equalize,818,2335058341,0.01,0.016813182714036645,True
pud,equalize,819,232280356,0.01,0.007930528509032964,True
pud,equalize,820,1895979026,0.01,0.056274415178921504,True
pud,equalize,821,3287067081,0.01,0.04469541853642629,True
pud,equalize,822,2349650075,0.01,0.0916410431849471,True
pud,equalize,823,3183335744,0.01,0.06137617503239863,True
pud,equalize,824,3689779333,0.01,0.04000064395392827,True
pud,equalize,825,2121433715,0.01,0.03148070469531949,True
pud,equalize,826,3073995744,0.01,0.08448300578884715,True
pud,equalize,827,2831131585,0.01,0.05284033569690569,True
pud,equalize,828,843252233,0.01,0.028446868345693734,True
pud,equalize,829,1660703971,0.01,0.08042542473522955,True
pud,equalize,830,2288821101,0.01,0.05684382842259081,True
pud,equalize,831,3886099733,0.01,0.09175090691170297,True
pud,equalize,832,3899552153,0.01,0.06692939615274435,True
pud,equalize,833,3655416653,0.01,0.09449869122448043,True
pud,equalize,834,861869968,0.01,0.061801491737078385,True
pud,equalize,835,528054969,0.01,0.07559819973350097,True
pud,equalize,836,2713263020,0.01,0.05154750738508819,True
pud,equalize,837,3052603040,0.01,0.022799589424178892,True
pud,equalize,838,3789385560,0.01,0.04707919109201706,True
pud,equalize,839,386868284,0.01,0.0006603363096787662,True
pud,equalize,840,3917277350,0.01,0.04688921455046553,True
pud,equalize,841,898634099,0.01,0.029600645089945667,True
pud,equalize,842,3692604273,0.01,0.08017377891599566,True
pud,equalize,843,3257379840,0.01,0.09597923752098209,True
pud,equalize,844,2815073198,0.01,0.0019567838473618982,True
pud,equalize,845,4094099331,0.01,0.08186257169172073,True
pud,equalize,846,1816791097,0.01,0.010265449442461183,True
pud,equalize,847,1285354761,0.01,0.06964334783274527,True
pud,equalize,848,2609412072,0.01,0.07203692841027891,True
pud,equalize,849,814981801,0.01,0.061402934461897075,True
pud,equalize,850,3686021357,0.01,0.0011024924124380497,True
pud,equalize,851,2918647619,0.01,0.050388847213273184,True
pud,equalize,852,4116165983,0.01,0.0868094236285729,True
pud,equalize,853,1362887437,0.01,0.09139753178143811,True
pud,equalize,854,3840188637,0.01,0.04958886367277603,True
pud,equalize,855,975489503,0.01,0.022295662921967763,True
pud,equalize,856,1117598820,0.01,0.08633160187840527,True
pud,equalize,857,175078000,0.01,0.023867598040424955,True
pud,equalize,858,2571365031,0.01,0.0953357748196896,True
pud,equalize,859,2450455817,0.01,0.011205662685381713,True
pud,equalize,860,349685134,0.01,0.019262980255151132,True
pud,equalize,861,2070873579,0.01,0.00928706333601933,True
pud,equalize,862,2252495684,0.01,0.02691034934149065,True
pud,equalize,863,2050970621,0.01,0.07886893425248624,True
pud,equalize,864,2116951346,0.01,0.08769959205912409,True
pud,equalize,865,3214123810,0.01,0.09549026403894952,True
pud,equalize,866,1183287610,0.01,0.01338992901727808,True
pud,equalize,867,1333245280,0.01,0.07768704429310792,True
pud,equalize,868,359728951,0.01,0.041073804171701034,True
pud,equalize,869,2999250987,0.01,0.05367437230076188,True
pud,equalize,870,1147629320,0.01,0.020899421390663232,True
pud,equalize,871,3269203548,0.01,0.0803687175158369,True
pud,equalize,872,892116150,0.01,0.07927763290322105,True
pud,equalize,873,2459405408,0.01,0.07860441334250519,True
pud,equalize,874,651845309,0.01,0.03720008938418719,True
pud,equalize,875,2835920116,0.01,0.0016400240154037739,True
pud,equalize,876,3889000953,0.01,0.06499616359175894,True
pud,equalize,877,2939588778,0.01,0.0034239956720837684,True
pud,equalize,878,1721649075,0.01,0.01040196019215599,True
pud,equalize,879,3068348354,0.01,0.0774841334664419,True
pud,equalize,880,1838307313,0.01,0.06769557010525094,True
pud,equalize,881,3140199918,0.01,0.05065606840536249,True
pud,equalize,882,2656180009,0.01,0.07832335941656764,True
pud,equalize,883,399658265,0.01,0.08829786428487206,True
pud,equalize,884,3087504691,0.01,0.04763618617591995,True
pud,equalize,885,867270570,0.01,0.0505672166356455,True
pud,equalize,886,553865422,0.01,0.07269916321395466,True
pud,equalize,887,2600868406,0.01,0.03650760129703811,True
pud,equalize,888,463168747,0.01,0.07092835931868595,True
pud,equalize,889,3223656798,0.01,0.08112898400431663,True
pud,equalize,890,403631971,0.01,0.021148959753334386,True
pud,equalize,891,484035703,0.01,0.09546267966663873,True
pud,equalize,892,808232023,0.01,0.09730380148780753,True
pud,equalize,893,3010568726,0.01,0.002047345012534885,True
pud,equalize,894,2111130905,0.01,0.023212840746550924,True
pud,equalize,895,1827677577,0.01,0.07378310501521858,True
pud,equalize,896,2355107364,0.01,0.06881840319260409,True
pud,equalize,897,3739572662,0.01,0.06561115433351415,True
pud,equalize,898,2200357548,0.01,0.018291002013778868,True
pud,equalize,899,1379214026,0.01,0.0745842680512126,True
pud,equalize,900,1282327362,0.01,0.07314329042034483,True
pud,equalize,901,1854981794,0.01,0.047701011200430424,True
pud,equalize,902,1659036501,0.01,0.06356968450064314,True
pud,equalize,903,3148104634,0.01,0.09237005359414006,True
pud,equalize,904,426243593,0.01,0.04570511099581692,True
pud,equalize,905,3750222966,0.01,0.006227368402732259,True
pud,equalize,906,97075561,0.01,0.026659181349678453,True
pud,equalize,907,3156464449,0.01,0.03456317923510861,True
pud,equalize,908,4057901877,0.01,0.010327028238755642,True
pud,equalize,909,1758045929,0.01,0.01756577674440083,True
pud,equalize,910,1589144360,0.01,0.07504832858078864,True
pud,equalize,911,1851671649,0.01,0.05874495449634631,True
pud,equalize,912,1030764249,0.01,0.08714421033220629,True
pud,equalize,913,1651639358,0.01,0.05111757063173492,True
pud,equalize,914,2554339381,0.01,0.07802999085787926,True
pud,equalize,915,2754861380,0.01,0.04377276874930185,True
pud,equalize,916,4057884161,0.01,0.02501334024541532,True
pud,equalize,917,3359722048,0.01,0.004352885210048185,True
pud,equalize,918,4182812165,0.01,0.044819883554023,True
pud,equalize,919,2813652364,0.01,0.038761438132145276,True
pud,equalize,920,234467647,0.01,0.08267838040277027,True
pud,equalize,921,1575917602,0.01,0.08825554418337378,True
pud,equalize,922,1398600611,0.01,0.05126511217429889,True
pud,equalize,923,678618298,0.01,0.07142333401079232,True
pud,equalize,924,1002779092,0.01,0.09680398089256215,True
pud,equalize,925,917964269,0.01,0.003574066401735432,True
pud,equalize,926,3947875494,0.01,0.05978343570615716,True
pud,equalize,927,2996923182,0.01,0.06107539770637941,True
pud,equalize,928,121358621,0.01,0.0012654906443860026,True
pud,equalize,929,2823038251,0.01,0.07959699455825571,True
pud,equalize,930,4015122039,0.01,0.08290690999425537,True
pud,equalize,931,1066281033,0.01,0.027092810653736955,True
pud,equalize,932,1898129845,0.01,0.08550375499869756,True
pud,equalize,933,1946570291,0.01,0.0808873395372065,True
pud,equalize,934,912842951,0.01,0.07500964615404992,True
pud,equalize,935,2063226579,0.01,0.08538945132555742,True
pud,equalize,936,394141633,0.01,0.010693907800410197,True
pud,equalize,937,2528504057,0.01,0.0756883529827357,True
pud,equalize,938,2005512701,0.01,0.060240897612364064,True
pud,equalize,939,1460851886,0.01,0.04465955817188569,True
pud,equalize,940,3157611921,0.01,0.0004949644083180438,True
pud,equalize,941,4187437688,0.01,0.08066571119409802,True
pud,equalize,942,1043165354,0.01,0.04928596819856748,True
pud,equalize,943,1574551121,0.01,0.04155096583688942,True
pud,equalize,944,2078520276,0.01,0.09193346770944263,True
pud,equalize,945,3199754541,0.01,0.06921494889248418,True
pud,equalize,946,3579704802,0.01,0.026672305795867136,True
pud,equalize,947,2570791220,0.01,0.01313309959553004,True
pud,equalize,948,1935763540,0.01,0.019637558536404087,True
pud,equalize,949,3151054367,0.01,0.0011289431741497435,True
pud,equalize,950,1958290548,0.01,0.07200331388416084,True
pud,equalize,951,755869283,0.01,0.026004000076879887,True
pud,equalize,952,610571142,0.01,0.03902906883984626,True
pud,equalize,953,1750688681,0.01,0.07826565850542687,True
pud,equalize,954,4047612754,0.01,0.06469932539364014,True
pud,equalize,955,3071430359,0.01,0.008657977538069529,True
pud,equalize,956,2290770827,0.01,0.04143083779346375,True
pud,equalize,957,3404394763,0.01,0.03809035750652359,True
pud,equalize,958,2323653156,0.01,0.04317822515989389,True
pud,equalize,959,1641682487,0.01,0.04436839747687368,True
pud,equalize,960,1967743904,0.01,0.07675611447102554,True
pud,equalize,961,1239039942,0.01,0.03670744332988265,True
pud,equalize,962,895961813,0.01,0.05903741562873177,True
pud,equalize,963,1089788079,0.01,0.05051126037253622,True
pud,equalize,964,1586939672,0.01,0.0010509377109849227,True
pud,equalize,965,1548756779,0.01,0.05509478868726693,True
pud,equalize,966,4034722605,0.01,0.041672109830762354,True
pud,equalize,967,1004234501,0.01,0.061286849118580816,True
